SeniorCitizen,MonthlyCharges,TotalCharges,MultipleLines_index,InternetService_index,gender_index,PaperlessBilling_index,OnlineSecurity_index,OnlineBackup_index,DeviceProtection_index,TechSupport_index,StreamingTV_index,StreamingMovies_index,Contract_index,PhoneService_index,PaymentMethod_index,Partner_index,Dependents_index,Churn_index,tenureBins_encoded
0,0.02288557213930349,0.00020193861066235866,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3
0,0.02288557213930349,0.001707823678744519,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.02288557213930349,0.008919916916685899,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3
0,0.02288557213930349,0.009306485114239559,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3
0,0.02288557213930349,0.019449573044080314,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.02288557213930349,0.031981306254327255,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,3
0,0.02288557213930349,0.07336141241633973,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2
0,0.02288557213930349,0.10695822755596586,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,0.02288557213930349,0.12103046388183708,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0,0.02288557213930349,0.12133048696053543,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1
0,0.02288557213930349,0.1368855296561274,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1
0,0.02288557213930349,0.14230325409646896,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1
0,0.02288557213930349,0.14240133856450496,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1
0,0.02288557213930349,0.14852873297945998,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1
0,0.02288557213930349,0.15285021924763445,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1
0,0.02288557213930349,0.15443111008539118,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0,0.02288557213930349,0.16313754904223401,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0,0.02338308457711444,0.00020770828525271183,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.02338308457711444,0.00020770828525271183,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3
0,0.02338308457711444,0.011285483498730672,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3
0,0.02338308457711444,0.035939303023309485,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3
0,0.02338308457711444,0.06031617816755136,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2
0,0.02338308457711444,0.06497230556196631,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2
0,0.02338308457711444,0.08483729517655206,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2
0,0.02338308457711444,0.0932956381260097,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2
0,0.02338308457711444,0.10468497576736673,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1
0,0.02338308457711444,0.1239556888991461,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,0.02338308457711444,0.14622663281790907,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1
0,0.02338308457711444,0.14769213016385876,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,0.02388059701492536,0.00021347795984306462,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0,0.02388059701492536,0.00021347795984306462,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3
0,0.02388059701492536,0.00862566351257789,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3
0,0.02388059701492536,0.010443111008539119,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.02388059701492536,0.015139626125086545,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,3
0,0.02388059701492536,0.01617239787675975,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3
0,0.02388059701492536,0.046007385183475656,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3
0,0.02388059701492536,0.06654742672513271,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2
0,0.02388059701492536,0.07339603046388185,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2
0,0.02388059701492536,0.07884260327717517,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2
0,0.02388059701492536,0.08049849988460651,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2
0,0.02388059701492536,0.09420147703669514,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,0.02388059701492536,0.09886337410570044,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1
0,0.02388059701492536,0.11561850911608586,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
0,0.02388059701492536,0.11587237479806141,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1
0,0.02388059701492536,0.11980152319409186,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1
0,0.02388059701492536,0.1277175167320563,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
0,0.02388059701492536,0.13843180244634204,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1
0,0.024378109452736312,0.0002192476344334178,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0,0.024378109452736312,0.006260096930533118,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.024378109452736312,0.0074948072928686825,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3
0,0.024378109452736312,0.010841218555273483,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.024378109452736312,0.013708746826678976,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.024378109452736312,0.08581237018232173,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2
0,0.024378109452736312,0.09347449803831065,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1
0,0.024378109452736312,0.11692245557350565,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1
0,0.024378109452736312,0.16887837525963537,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1
0,0.024378109452736312,0.17000923147934457,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1
0,0.02487562189054726,0.000225017309023771,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3
0,0.02487562189054726,0.000225017309023771,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3
0,0.02487562189054726,0.014112624048003694,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.02487562189054726,0.04609393030233095,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,3
0,0.02487562189054726,0.054033002538656824,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0,0.02487562189054726,0.05545811216247404,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0,0.02487562189054726,0.07865797369028388,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2
0,0.02487562189054726,0.09527463651050082,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
0,0.02487562189054726,0.1269328409877683,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,0.02487562189054726,0.12743480267712903,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1
0,0.02487562189054726,0.13468151396261252,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0,0.025373134328358214,0.00023078698361412417,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.025373134328358214,0.0509346872836372,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2
0,0.025373134328358214,0.05202515578121394,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,2
0,0.025373134328358214,0.07120932379413801,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2
0,0.025373134328358214,0.11573967228248327,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1
0,0.025373134328358214,0.13771636279713825,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,0.025373134328358214,0.16075467343641822,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1
0,0.025373134328358214,0.17336718209093008,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,0.025870646766169167,0.0048292176321255475,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3
0,0.025870646766169167,0.005088852988691437,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3
0,0.025870646766169167,0.0061389337641357036,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3
0,0.025870646766169167,0.029258019847680592,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3
0,0.025870646766169167,0.048055619663051004,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2
0,0.025870646766169167,0.04983267943687976,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2
0,0.025870646766169167,0.05177705977382876,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,3
0,0.025870646766169167,0.05251557812139395,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0,0.025870646766169167,0.0809196861297023,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2
0,0.025870646766169167,0.10077890606969768,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1
0,0.025870646766169167,0.15100392337872146,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1
0,0.026368159203980085,0.00024232633279483014,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.026368159203980085,0.00024232633279483014,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3
0,0.026368159203980085,0.00024232633279483014,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3
0,0.026368159203980085,0.05021924763443342,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2
0,0.026368159203980085,0.057639049157627506,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2
0,0.026368159203980085,0.07737710593122549,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2
0,0.026368159203980085,0.13007731363951075,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1
0,0.026368159203980085,0.17013616432033235,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1
0,0.026865671641791038,0.00024809600738518334,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3
0,0.026865671641791038,0.00024809600738518334,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3
0,0.026865671641791038,0.007696745903531041,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3
0,0.026865671641791038,0.010466189706900532,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
0,0.026865671641791038,0.028681052388645285,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3
0,0.026865671641791038,0.14444380336948998,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1
0,0.02736318407960199,0.07834064158781447,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2
0,0.02736318407960199,0.12559427648280638,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
0,0.02736318407960199,0.17019963074082622,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1
0,0.027860696517412943,0.0002596353565658897,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3
0,0.027860696517412943,0.010968151396261252,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3
0,0.027860696517412943,0.01395684283406416,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,3
0,0.027860696517412943,0.025040387722132473,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,3
0,0.027860696517412943,0.028069466882067854,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3
0,0.027860696517412943,0.05916801292407108,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2
0,0.028358208955223896,0.10596584352642512,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,0.02885572139303481,0.16162012462497116,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
0,0.029353233830845763,0.023522963304869606,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0,0.029353233830845763,0.1407627509808447,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1
0,0.03034825870646767,0.11804754211862452,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1
0,0.03184079601990049,0.0792349411493192,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2
0,0.04676616915422885,0.11486845141933996,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0,0.050248756218905476,0.08981075467343642,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2
0,0.050248756218905476,0.18513154858066008,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1
0,0.051243781094527346,0.16280290791599356,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
0,0.0517412935323383,0.0005365797369028386,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3
0,0.052736318407960205,0.19676321255481194,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1
0,0.053731343283582075,0.16131433187168245,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1
0,0.05472636815920398,0.04681513962612509,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3
0,0.05472636815920398,0.16478190630048467,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1
0,0.05472636815920398,0.19160512347103625,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1
0,0.055223880597014934,0.10212324024924994,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2
0,0.055721393034825886,0.07002654050311563,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2
0,0.055721393034825886,0.19078006000461575,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0,0.0562189054726368,0.009081467805215786,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3
0,0.0562189054726368,0.03254096468959151,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
0,0.0562189054726368,0.18550657742903304,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1
0,0.0562189054726368,0.189787675975075,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1
0,0.05671641791044775,0.1381894761135472,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1
0,0.05671641791044775,0.17165935841218558,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,1
0,0.05671641791044775,0.1955111931687053,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
0,0.0572139303482587,0.0006000461573967227,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3
0,0.0572139303482587,0.02397299792291715,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0,0.0572139303482587,0.028946457419801522,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3
0,0.0572139303482587,0.18987999076852066,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1
0,0.057711442786069655,0.0006058158319870759,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3
0,0.057711442786069655,0.14806138933764137,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1
0,0.057711442786069655,0.1950553888760674,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1
0,0.057711442786069655,0.20147126702054005,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1
0,0.05820895522388061,0.006265866605123471,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,3
0,0.05820895522388061,0.02780983152550196,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,3
0,0.05820895522388061,0.04513039464574198,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3
0,0.05820895522388061,0.0485114239556889,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,3
0,0.05820895522388061,0.06561273944149551,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2
0,0.05820895522388061,0.0972824832679437,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2
0,0.05820895522388061,0.17687514424186476,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1
0,0.05820895522388061,0.1979979229171475,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1
0,0.058706467661691526,0.09018001384721902,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,2
0,0.058706467661691526,0.09158781444726519,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
0,0.058706467661691526,0.15964112624048005,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1
0,0.058706467661691526,0.17078813754904223,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
0,0.058706467661691526,0.17160166166628205,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1
0,0.058706467661691526,0.2028213708746827,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1
0,0.05920398009950248,0.0681110085391184,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2
0,0.05920398009950248,0.10336948996076623,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2
